directory,class
pneumonia/person1908_bacteria_4811.jpeg,2
pneumonia/person620_virus_1191.jpeg,2
pneumonia/person998_bacteria_2927.jpeg,2
pneumonia/person319_bacteria_1478.jpeg,2
pneumonia/person884_virus_1534.jpeg,2
pneumonia/person1043_virus_1738.jpeg,2
pneumonia/person296_virus_613.jpeg,2
pneumonia/person852_virus_1497.jpeg,2
pneumonia/person491_bacteria_2080.jpeg,2
pneumonia/person1015_virus_1701.jpeg,2
pneumonia/person278_virus_575.jpeg,2
pneumonia/person13_bacteria_49.jpeg,2
pneumonia/person1481_bacteria_3862.jpeg,2
pneumonia/00003640_004.png,2
pneumonia/person277_virus_571.jpeg,2
pneumonia/person1345_bacteria_3425.jpeg,2
pneumonia/person1391_bacteria_3537.jpeg,2
pneumonia/person342_virus_701.jpeg,2
pneumonia/person637_bacteria_2529.jpeg,2
pneumonia/person1348_virus_2326.jpeg,2
pneumonia/person518_bacteria_2199.jpeg,2
pneumonia/person567_bacteria_2352.jpeg,2
pneumonia/person344_virus_705.jpeg,2
pneumonia/00014647_009.png,2
pneumonia/person325_virus_664.jpeg,2
pneumonia/person1691_bacteria_4479.jpeg,2
pneumonia/person1152_virus_1930.jpeg,2
pneumonia/person444_bacteria_1927.jpeg,2
pneumonia/person1067_virus_1770.jpeg,2
pneumonia/person1563_bacteria_4092.jpeg,2
pneumonia/person1779_bacteria_4626.jpeg,2
pneumonia/person545_bacteria_2289.jpeg,2
pneumonia/00027320_010.png,2
pneumonia/person325_bacteria_1497.jpeg,2
pneumonia/person1287_bacteria_3250.jpeg,2
pneumonia/person1107_virus_1832.jpeg,2
pneumonia/person487_bacteria_2060.jpeg,2
pneumonia/person81_virus_152.jpeg,2
pneumonia/person534_bacteria_2254.jpeg,2
pneumonia/00010334_010.png,2
pneumonia/person520_virus_1039.jpeg,2
pneumonia/person653_virus_1235.jpeg,2
pneumonia/person1233_virus_2090.jpeg,2
pneumonia/person289_virus_593.jpeg,2
pneumonia/person993_virus_1671.jpeg,2
pneumonia/person1480_virus_2566.jpeg,2
pneumonia/person470_bacteria_2002.jpeg,2
pneumonia/person364_bacteria_1658.jpeg,2
pneumonia/00021627_007.png,2
pneumonia/person1375_virus_2366.jpeg,2
pneumonia/person470_bacteria_2001.jpeg,2
pneumonia/person153_virus_304.jpeg,2
pneumonia/person1539_bacteria_4022.jpeg,2
pneumonia/00022156_008.png,2
pneumonia/person1170_virus_1970.jpeg,2
pneumonia/person59_bacteria_283.jpeg,2
pneumonia/person1191_virus_2032.jpeg,2
pneumonia/00010531_073.png,2
pneumonia/person874_bacteria_2797.jpeg,2
pneumonia/person1341_bacteria_3406.jpeg,2
pneumonia/person20_bacteria_69.jpeg,2
pneumonia/person1159_virus_1946.jpeg,2
pneumonia/person1567_bacteria_4100.jpeg,2
pneumonia/person564_bacteria_2343.jpeg,2
pneumonia/person88_virus_163.jpeg,2
pneumonia/person326_virus_677.jpeg,2
pneumonia/person1306_bacteria_3272.jpeg,2
pneumonia/person421_virus_866.jpeg,2
pneumonia/person1170_bacteria_3117.jpeg,2
pneumonia/person1839_bacteria_4705.jpeg,2
pneumonia/00015734_000.png,2
pneumonia/person67_bacteria_329.jpeg,2
pneumonia/person1422_virus_2434.jpeg,2
pneumonia/person581_bacteria_2390.jpeg,2
pneumonia/person895_virus_1547.jpeg,2
pneumonia/person475_bacteria_2020.jpeg,2
pneumonia/person1367_virus_2351.jpeg,2
pneumonia/person521_virus_1040.jpeg,2
pneumonia/person1503_virus_2613.jpeg,2
pneumonia/person1462_virus_2512.jpeg,2
pneumonia/person1441_virus_2454.jpeg,2
pneumonia/person753_bacteria_2656.jpeg,2
pneumonia/00029889_000.png,2
pneumonia/person845_virus_1489.jpeg,2
pneumonia/00012667_000.png,2
pneumonia/person776_bacteria_2680.jpeg,2
pneumonia/person1344_virus_2319.jpeg,2
pneumonia/person458_bacteria_1955.jpeg,2
pneumonia/person663_virus_1247.jpeg,2
pneumonia/person471_virus_968.jpeg,2
pneumonia/00022192_038.png,2
pneumonia/person1542_bacteria_4029.jpeg,2
pneumonia/person19_bacteria_63.jpeg,2
pneumonia/person604_virus_1165.jpeg,2
pneumonia/person554_virus_1094.jpeg,2
pneumonia/person257_bacteria_1194.jpeg,2
pneumonia/person395_virus_788.jpeg,2
pneumonia/person1185_bacteria_3133.jpeg,2
pneumonia/person93_virus_175.jpeg,2
pneumonia/person810_virus_1445.jpeg,2
pneumonia/person501_bacteria_2115.jpeg,2
pneumonia/person296_bacteria_1395.jpeg,2
pneumonia/person312_bacteria_1455.jpeg,2
pneumonia/person1455_virus_2490.jpeg,2
pneumonia/00005892_001.png,2
pneumonia/person929_bacteria_2854.jpeg,2
pneumonia/person140_virus_284.jpeg,2
pneumonia/person1644_bacteria_4356.jpeg,2
pneumonia/person1867_bacteria_4741.jpeg,2
pneumonia/00010375_000.png,2
pneumonia/person1418_virus_2429.jpeg,2
pneumonia/person888_bacteria_2812.jpeg,2
pneumonia/person1869_bacteria_4745.jpeg,2
pneumonia/00001182_004.png,2
pneumonia/00018926_001.png,2
pneumonia/person1308_bacteria_3280.jpeg,2
pneumonia/person1697_bacteria_4496.jpeg,2
pneumonia/person1502_virus_2612.jpeg,2
pneumonia/person1931_bacteria_4842.jpeg,2
pneumonia/person640_virus_1221.jpeg,2
pneumonia/person326_bacteria_1507.jpeg,2
pneumonia/person981_bacteria_2907.jpeg,2
pneumonia/person308_virus_630.jpeg,2
pneumonia/00016825_000.png,2
pneumonia/person309_virus_631.jpeg,2
pneumonia/person1707_bacteria_4520.jpeg,2
pneumonia/person1156_bacteria_3101.jpeg,2
pneumonia/person23_bacteria_104.jpeg,2
pneumonia/person1482_bacteria_3870.jpeg,2
pneumonia/person618_virus_1189.jpeg,2
pneumonia/person1600_bacteria_4202.jpeg,2
pneumonia/person536_bacteria_2257.jpeg,2
pneumonia/person255_bacteria_1160.jpeg,2
pneumonia/person1584_bacteria_4148.jpeg,2
pneumonia/person1497_virus_2607.jpeg,2
pneumonia/person64_bacteria_320.jpeg,2
pneumonia/person337_bacteria_1565.jpeg,2
pneumonia/person264_virus_547.jpeg,2
pneumonia/person577_virus_1121.jpeg,2
pneumonia/person688_virus_1281.jpeg,2
pneumonia/person605_virus_1169.jpeg,2
pneumonia/00015442_000.png,2
pneumonia/person1384_bacteria_3522.jpeg,2
pneumonia/person1209_bacteria_3161.jpeg,2
pneumonia/00005274_011.png,2
pneumonia/00011973_015.png,2
pneumonia/00019865_013.png,2
pneumonia/person663_bacteria_2555.jpeg,2
pneumonia/person1081_bacteria_3021.jpeg,2
pneumonia/00001946_007.png,2
pneumonia/person530_virus_1052.jpeg,2
pneumonia/person579_bacteria_2382.jpeg,2
pneumonia/person778_virus_1408.jpeg,2
pneumonia/person456_bacteria_1948.jpeg,2
pneumonia/person1046_virus_1742.jpeg,2
pneumonia/00003092_000.png,2
pneumonia/person969_bacteria_2894.jpeg,2
pneumonia/person497_virus_1005.jpeg,2
pneumonia/person705_virus_1302.jpeg,2
pneumonia/person926_virus_1583.jpeg,2
pneumonia/person415_bacteria_1839.jpeg,2
pneumonia/person443_bacteria_1924.jpeg,2
pneumonia/person1355_virus_2336.jpeg,2
pneumonia/person480_bacteria_2038.jpeg,2
pneumonia/person462_virus_951.jpeg,2
pneumonia/person1936_bacteria_4852.jpeg,2
pneumonia/person832_virus_1468.jpeg,2
pneumonia/person1267_virus_2160.jpeg,2
pneumonia/person277_bacteria_1302.jpeg,2
pneumonia/person431_virus_880.jpeg,2
pneumonia/person1513_virus_2632.jpeg,2
pneumonia/person332_bacteria_1536.jpeg,2
pneumonia/person58_bacteria_273.jpeg,2
pneumonia/person701_virus_1297.jpeg,2
pneumonia/person1162_virus_1949.jpeg,2
pneumonia/person1484_virus_2576.jpeg,2
pneumonia/person443_bacteria_1926.jpeg,2
pneumonia/person649_bacteria_2541.jpeg,2
pneumonia/person418_bacteria_1843.jpeg,2
pneumonia/person1748_bacteria_4588.jpeg,2
pneumonia/person1228_virus_2079.jpeg,2
pneumonia/person298_bacteria_1413.jpeg,2
pneumonia/00007444_003.png,2
pneumonia/00028076_000.png,2
pneumonia/person525_bacteria_2216.jpeg,2
pneumonia/person853_bacteria_2775.jpeg,2
pneumonia/person1689_bacteria_4474.jpeg,2
pneumonia/person1328_virus_2294.jpeg,2
pneumonia/person1472_virus_2550.jpeg,2
pneumonia/00007191_001.png,2
pneumonia/person1499_virus_2609.jpeg,2
pneumonia/person261_virus_543.jpeg,2
pneumonia/person3_bacteria_13.jpeg,2
pneumonia/person1595_bacteria_4183.jpeg,2
pneumonia/person544_virus_1075.jpeg,2
pneumonia/person124_virus_251.jpeg,2
pneumonia/person380_virus_763.jpeg,2
pneumonia/person1525_bacteria_3985.jpeg,2
pneumonia/person1411_bacteria_3602.jpeg,2
pneumonia/person1315_bacteria_3322.jpeg,2
pneumonia/person1924_bacteria_4832.jpeg,2
pneumonia/person558_virus_1098.jpeg,2
pneumonia/person110_virus_207.jpeg,2
pneumonia/person837_virus_1475.jpeg,2
pneumonia/person596_virus_1149.jpeg,2
pneumonia/person1272_bacteria_3232.jpeg,2
pneumonia/person61_bacteria_296.jpeg,2
pneumonia/00026112_001.png,2
pneumonia/person1122_virus_1847.jpeg,2
pneumonia/00015442_001.png,2
pneumonia/person108_virus_200.jpeg,2
pneumonia/person780_virus_1411.jpeg,2
pneumonia/00001749_002.png,2
pneumonia/person279_virus_576.jpeg,2
pneumonia/person1180_virus_2011.jpeg,2
pneumonia/person721_bacteria_2623.jpeg,2
pneumonia/person1202_bacteria_3153.jpeg,2
pneumonia/person602_bacteria_2460.jpeg,2
pneumonia/00022436_000.png,2
pneumonia/person280_bacteria_1318.jpeg,2
pneumonia/person841_bacteria_2761.jpeg,2
pneumonia/person1056_bacteria_2990.jpeg,2
pneumonia/person253_bacteria_1152.jpeg,2
pneumonia/person867_virus_1512.jpeg,2
pneumonia/person583_bacteria_2408.jpeg,2
pneumonia/person1719_bacteria_4542.jpeg,2
pneumonia/00025075_006.png,2
pneumonia/person1314_virus_2266.jpeg,2
pneumonia/person1145_virus_1902.jpeg,2
pneumonia/person677_bacteria_2571.jpeg,2
pneumonia/person1304_bacteria_3269.jpeg,2
pneumonia/person1308_bacteria_3286.jpeg,2
pneumonia/person1528_bacteria_3991.jpeg,2
pneumonia/person304_virus_625.jpeg,2
pneumonia/person1342_bacteria_3407.jpeg,2
pneumonia/person1619_bacteria_4266.jpeg,2
pneumonia/person433_bacteria_1875.jpeg,2
pneumonia/person887_bacteria_2811.jpeg,2
pneumonia/person1449_bacteria_3747.jpeg,2
pneumonia/person297_bacteria_1404.jpeg,2
pneumonia/person1453_bacteria_3770.jpeg,2
pneumonia/person70_bacteria_344.jpeg,2
pneumonia/person470_bacteria_1998.jpeg,2
pneumonia/person813_bacteria_2724.jpeg,2
pneumonia/person645_virus_1226.jpeg,2
pneumonia/person1099_bacteria_3040.jpeg,2
pneumonia/person1372_bacteria_3501.jpeg,2
pneumonia/person556_virus_1096.jpeg,2
pneumonia/person22_bacteria_77.jpeg,2
pneumonia/person598_virus_1154.jpeg,2
pneumonia/person23_bacteria_80.jpeg,2
pneumonia/person1418_bacteria_3639.jpeg,2
pneumonia/person1549_bacteria_4050.jpeg,2
pneumonia/00001749_003.png,2
pneumonia/person1168_bacteria_3115.jpeg,2
pneumonia/person490_bacteria_2068.jpeg,2
pneumonia/person459_bacteria_1957.jpeg,2
pneumonia/person1165_virus_1959.jpeg,2
pneumonia/person1447_bacteria_3741.jpeg,2
pneumonia/person84_virus_157.jpeg,2
pneumonia/person377_virus_760.jpeg,2
pneumonia/person131_virus_265.jpeg,2
pneumonia/person1702_bacteria_4506.jpeg,2
pneumonia/person670_virus_1256.jpeg,2
pneumonia/person1381_bacteria_3516.jpeg,2
pneumonia/person281_bacteria_1323.jpeg,2
pneumonia/person441_bacteria_1902.jpeg,2
pneumonia/person1457_virus_2498.jpeg,2
pneumonia/person586_bacteria_2417.jpeg,2
pneumonia/person549_bacteria_2305.jpeg,2
pneumonia/00011386_000.png,2
pneumonia/person775_virus_1404.jpeg,2
pneumonia/00025583_005.png,2
pneumonia/person301_bacteria_1427.jpeg,2
pneumonia/person23_bacteria_78.jpeg,2
pneumonia/person1328_virus_2295.jpeg,2
pneumonia/person427_bacteria_1865.jpeg,2
pneumonia/person38_bacteria_194.jpeg,2
pneumonia/00012761_007.png,2
pneumonia/person23_bacteria_79.jpeg,2
pneumonia/person627_virus_1204.jpeg,2
pneumonia/person833_virus_1469.jpeg,2
pneumonia/person1156_virus_1936.jpeg,2
pneumonia/person1002_bacteria_2933.jpeg,2
pneumonia/person27_bacteria_138.jpeg,2
pneumonia/person531_bacteria_2238.jpeg,2
pneumonia/00027784_007.png,2
pneumonia/person1270_bacteria_3230.jpeg,2
pneumonia/person946_bacteria_2871.jpeg,2
pneumonia/person1446_bacteria_3740.jpeg,2
pneumonia/person1052_virus_1751.jpeg,2
pneumonia/person487_bacteria_2059.jpeg,2
pneumonia/00019962_002.png,2
pneumonia/person975_virus_1650.jpeg,2
pneumonia/person1888_bacteria_4775.jpeg,2
pneumonia/person1459_bacteria_3797.jpeg,2
pneumonia/person281_bacteria_1327.jpeg,2
pneumonia/person581_bacteria_2392.jpeg,2
pneumonia/person903_bacteria_2828.jpeg,2
pneumonia/person1709_bacteria_4523.jpeg,2
pneumonia/person23_bacteria_82.jpeg,2
pneumonia/00009903_000.png,2
pneumonia/00021706_004.png,2
pneumonia/person292_bacteria_1378.jpeg,2
pneumonia/person712_virus_1310.jpeg,2
pneumonia/person1679_bacteria_4453.jpeg,2
pneumonia/person1615_bacteria_4249.jpeg,2
pneumonia/person801_virus_1434.jpeg,2
pneumonia/person1076_bacteria_3016.jpeg,2
pneumonia/person1907_bacteria_4806.jpeg,2
pneumonia/person263_virus_546.jpeg,2
pneumonia/person1517_bacteria_3968.jpeg,2
pneumonia/person124_virus_242.jpeg,2
pneumonia/person1771_bacteria_4615.jpeg,2
pneumonia/person923_bacteria_2848.jpeg,2
pneumonia/person613_virus_1181.jpeg,2
pneumonia/person1222_bacteria_3177.jpeg,2
pneumonia/00021127_018.png,2
pneumonia/person1071_virus_1774.jpeg,2
pneumonia/person1424_virus_2437.jpeg,2
pneumonia/person1320_bacteria_3342.jpeg,2
pneumonia/person1218_bacteria_3171.jpeg,2
pneumonia/person875_bacteria_2798.jpeg,2
pneumonia/person1922_bacteria_4830.jpeg,2
pneumonia/person669_bacteria_2561.jpeg,2
pneumonia/person1519_virus_2646.jpeg,2
pneumonia/person1352_bacteria_3443.jpeg,2
pneumonia/person1309_virus_2254.jpeg,2
pneumonia/person1411_bacteria_3599.jpeg,2
pneumonia/person1077_virus_1787.jpeg,2
pneumonia/person471_virus_967.jpeg,2
pneumonia/person1028_bacteria_2960.jpeg,2
pneumonia/person1507_bacteria_3935.jpeg,2
pneumonia/person619_bacteria_2490.jpeg,2
pneumonia/person124_virus_244.jpeg,2
pneumonia/person1243_bacteria_3199.jpeg,2
pneumonia/person1207_bacteria_3159.jpeg,2
pneumonia/person634_bacteria_2525.jpeg,2
pneumonia/person332_bacteria_1534.jpeg,2
pneumonia/00003248_007.png,2
pneumonia/person960_virus_1633.jpeg,2
pneumonia/person26_bacteria_133.jpeg,2
pneumonia/person1864_bacteria_4736.jpeg,2
pneumonia/person1455_virus_2492.jpeg,2
pneumonia/person403_bacteria_1814.jpeg,2
pneumonia/person1865_bacteria_4739.jpeg,2
pneumonia/person552_bacteria_2313.jpeg,2
pneumonia/person5_bacteria_15.jpeg,2
pneumonia/person448_bacteria_1937.jpeg,2
pneumonia/person1251_bacteria_3208.jpeg,2
pneumonia/person451_virus_932.jpeg,2
pneumonia/person1502_bacteria_3922.jpeg,2
pneumonia/person1338_bacteria_3397.jpeg,2
pneumonia/00021710_002.png,2
pneumonia/person1944_bacteria_4869.jpeg,2
pneumonia/person1413_bacteria_3613.jpeg,2
pneumonia/person55_bacteria_264.jpeg,2
pneumonia/00013070_000.png,2
pneumonia/person647_virus_1228.jpeg,2
pneumonia/00027508_001.png,2
pneumonia/00011472_001.png,2
pneumonia/00020928_000.png,2
pneumonia/person1619_bacteria_4268.jpeg,2
pneumonia/person1391_bacteria_3536.jpeg,2
pneumonia/person372_bacteria_1706.jpeg,2
pneumonia/person319_bacteria_1475.jpeg,2
pneumonia/person1411_virus_2415.jpeg,2
pneumonia/person1377_virus_2369.jpeg,2
pneumonia/person23_bacteria_107.jpeg,2
pneumonia/person969_virus_1643.jpeg,2
pneumonia/person537_bacteria_2264.jpeg,2
pneumonia/00001529_002.png,2
pneumonia/person740_bacteria_2643.jpeg,2
pneumonia/person413_bacteria_1830.jpeg,2
pneumonia/person605_bacteria_2466.jpeg,2
pneumonia/00010586_000.png,2
pneumonia/person976_virus_1651.jpeg,2
pneumonia/person567_bacteria_2354.jpeg,2
pneumonia/person990_bacteria_2917.jpeg,2
pneumonia/person1718_bacteria_4538.jpeg,2
pneumonia/person1376_virus_2367.jpeg,2
pneumonia/person1268_virus_2161.jpeg,2
pneumonia/person253_bacteria_1154.jpeg,2
pneumonia/person1639_bacteria_4344.jpeg,2
pneumonia/person1426_bacteria_3668.jpeg,2
pneumonia/person1350_virus_2329.jpeg,2
pneumonia/person1158_virus_1941.jpeg,2
pneumonia/person1494_virus_2601.jpeg,2
pneumonia/person1477_virus_2561.jpeg,2
pneumonia/00018525_000.png,2
pneumonia/person739_virus_1361.jpeg,2
pneumonia/person511_bacteria_2152.jpeg,2
pneumonia/person61_bacteria_294.jpeg,2
pneumonia/person258_virus_539.jpeg,2
pneumonia/person853_virus_1498.jpeg,2
pneumonia/person506_virus_1018.jpeg,2
pneumonia/00016705_003.png,2
pneumonia/person143_virus_289.jpeg,2
pneumonia/person868_virus_1514.jpeg,2
pneumonia/person1087_bacteria_3027.jpeg,2
pneumonia/person1474_bacteria_3837.jpeg,2
pneumonia/person1252_virus_2124.jpeg,2
pneumonia/person992_bacteria_2920.jpeg,2
pneumonia/00006717_007.png,2
pneumonia/person124_virus_234.jpeg,2
pneumonia/person296_bacteria_1394.jpeg,2
pneumonia/person797_virus_1429.jpeg,2
pneumonia/person383_virus_767.jpeg,2
pneumonia/person1243_virus_2110.jpeg,2
pneumonia/00003950_002.png,2
pneumonia/person500_bacteria_2105.jpeg,2
pneumonia/person1581_bacteria_4135.jpeg,2
pneumonia/person373_bacteria_1707.jpeg,2
pneumonia/person352_bacteria_1625.jpeg,2
pneumonia/00005638_000.png,2
pneumonia/person847_bacteria_2767.jpeg,2
pneumonia/00022192_032.png,2
pneumonia/person571_bacteria_2367.jpeg,2
pneumonia/person360_bacteria_1647.jpeg,2
pneumonia/00001582_019.png,2
pneumonia/person419_virus_857.jpeg,2
pneumonia/person1449_bacteria_3745.jpeg,2
pneumonia/person1605_bacteria_4226.jpeg,2
pneumonia/person58_bacteria_275.jpeg,2
pneumonia/person161_virus_317.jpeg,2
pneumonia/person1439_bacteria_3722.jpeg,2
pneumonia/person1450_bacteria_3753.jpeg,2
pneumonia/person626_virus_1202.jpeg,2
pneumonia/person295_virus_612.jpeg,2
pneumonia/person75_bacteria_369.jpeg,2
pneumonia/00014647_005.png,2
pneumonia/person542_bacteria_2276.jpeg,2
pneumonia/person1438_bacteria_3715.jpeg,2
pneumonia/person604_bacteria_2462.jpeg,2
pneumonia/person315_bacteria_1465.jpeg,2
pneumonia/person56_bacteria_267.jpeg,2
pneumonia/person1079_bacteria_3019.jpeg,2
pneumonia/person1158_virus_1938.jpeg,2
pneumonia/person68_bacteria_336.jpeg,2
pneumonia/00001637_001.png,2
pneumonia/00016896_012.png,2
pneumonia/person359_bacteria_1646.jpeg,2
pneumonia/person730_bacteria_2632.jpeg,2
pneumonia/00015968_000.png,2
pneumonia/person551_bacteria_2310.jpeg,2
pneumonia/person502_bacteria_2118.jpeg,2
pneumonia/person609_virus_1176.jpeg,2
pneumonia/person515_bacteria_2186.jpeg,2
pneumonia/00012158_025.png,2
pneumonia/person49_bacteria_237.jpeg,2
pneumonia/person648_virus_1230.jpeg,2
pneumonia/person255_bacteria_1175.jpeg,2
pneumonia/person1732_bacteria_4564.jpeg,2
pneumonia/person983_virus_1660.jpeg,2
pneumonia/person1582_bacteria_4137.jpeg,2
pneumonia/person440_bacteria_1897.jpeg,2
pneumonia/person719_virus_1338.jpeg,2
pneumonia/person563_bacteria_2335.jpeg,2
pneumonia/00011842_002.png,2
pneumonia/person1237_bacteria_3193.jpeg,2
pneumonia/person743_bacteria_2646.jpeg,2
pneumonia/person369_virus_750.jpeg,2
pneumonia/person1038_bacteria_2972.jpeg,2
pneumonia/00002052_002.png,2
pneumonia/person1066_virus_1769.jpeg,2
pneumonia/person1271_virus_2164.jpeg,2
pneumonia/person1600_virus_2777.jpeg,2
pneumonia/00017005_000.png,2
pneumonia/person378_virus_761.jpeg,2
pneumonia/person295_bacteria_1390.jpeg,2
pneumonia/person867_bacteria_2789.jpeg,2
pneumonia/person478_bacteria_2032.jpeg,2
pneumonia/person314_bacteria_1461.jpeg,2
pneumonia/person1261_bacteria_3219.jpeg,2
pneumonia/person1051_bacteria_2985.jpeg,2
pneumonia/person256_virus_537.jpeg,2
pneumonia/person998_bacteria_2928.jpeg,2
pneumonia/00022965_004.png,2
pneumonia/person1263_bacteria_3221.jpeg,2
pneumonia/person1044_virus_1740.jpeg,2
pneumonia/person1636_bacteria_4337.jpeg,2
pneumonia/00002360_002.png,2
pneumonia/person392_bacteria_1784.jpeg,2
pneumonia/person1363_virus_2346.jpeg,2
pneumonia/person124_virus_239.jpeg,2
pneumonia/person883_virus_1533.jpeg,2
pneumonia/00022329_001.png,2
pneumonia/person570_virus_1112.jpeg,2
pneumonia/person1124_virus_1851.jpeg,2
pneumonia/person1345_bacteria_3428.jpeg,2
pneumonia/person28_bacteria_141.jpeg,2
pneumonia/person1393_virus_2396.jpeg,2
pneumonia/person334_bacteria_1545.jpeg,2
pneumonia/person1880_bacteria_4765.jpeg,2
pneumonia/person470_bacteria_1996.jpeg,2
pneumonia/person654_bacteria_2546.jpeg,2
pneumonia/person580_bacteria_2389.jpeg,2
pneumonia/person1082_virus_1794.jpeg,2
pneumonia/person561_bacteria_2331.jpeg,2
pneumonia/person443_bacteria_1923.jpeg,2
pneumonia/person1418_bacteria_3643.jpeg,2
pneumonia/person921_virus_1578.jpeg,2
pneumonia/person1617_bacteria_4254.jpeg,2
pneumonia/person811_bacteria_2721.jpeg,2
pneumonia/person1003_bacteria_2934.jpeg,2
pneumonia/person965_bacteria_2890.jpeg,2
pneumonia/person66_bacteria_323.jpeg,2
pneumonia/00021243_001.png,2
pneumonia/person1634_bacteria_4331.jpeg,2
pneumonia/person16_bacteria_54.jpeg,2
pneumonia/person259_bacteria_1217.jpeg,2
pneumonia/person566_virus_1106.jpeg,2
pneumonia/person1565_bacteria_4095.jpeg,2
pneumonia/person1414_virus_2424.jpeg,2
pneumonia/person603_virus_1164.jpeg,2
pneumonia/00013447_012.png,2
pneumonia/person258_bacteria_1206.jpeg,2
pneumonia/person339_bacteria_1573.jpeg,2
pneumonia/person99_virus_183.jpeg,2
pneumonia/person588_virus_1134.jpeg,2
pneumonia/person12_bacteria_47.jpeg,2
pneumonia/person1597_bacteria_4190.jpeg,2
pneumonia/person537_bacteria_2265.jpeg,2
pneumonia/person325_bacteria_1500.jpeg,2
pneumonia/person1493_bacteria_3899.jpeg,2
pneumonia/person1040_bacteria_2974.jpeg,2
pneumonia/person1355_bacteria_3449.jpeg,2
pneumonia/person534_bacteria_2252.jpeg,2
pneumonia/person1242_virus_2108.jpeg,2
pneumonia/person589_bacteria_2425.jpeg,2
pneumonia/person278_bacteria_1313.jpeg,2
pneumonia/person1702_bacteria_4511.jpeg,2
pneumonia/person1459_virus_2506.jpeg,2
pneumonia/person1219_virus_2067.jpeg,2
pneumonia/person1310_virus_2255.jpeg,2
pneumonia/person1514_bacteria_3964.jpeg,2
pneumonia/00019275_001.png,2
pneumonia/person1176_bacteria_3123.jpeg,2
pneumonia/00013779_000.png,2
pneumonia/person449_bacteria_1939.jpeg,2
pneumonia/person26_bacteria_132.jpeg,2
pneumonia/person612_bacteria_2477.jpeg,2
pneumonia/person563_bacteria_2334.jpeg,2
pneumonia/person501_bacteria_2112.jpeg,2
pneumonia/person103_virus_190.jpeg,2
pneumonia/person1422_bacteria_3649.jpeg,2
pneumonia/00021584_001.png,2
pneumonia/00013611_001.png,2
pneumonia/person264_bacteria_1231.jpeg,2
pneumonia/person1219_bacteria_3172.jpeg,2
pneumonia/person564_bacteria_2345.jpeg,2
pneumonia/person124_virus_245.jpeg,2
pneumonia/person759_bacteria_2663.jpeg,2
pneumonia/person1129_virus_1857.jpeg,2
pneumonia/person1073_bacteria_3008.jpeg,2
pneumonia/00011188_002.png,2
pneumonia/person475_bacteria_2022.jpeg,2
pneumonia/person776_virus_1405.jpeg,2
pneumonia/person392_bacteria_1783.jpeg,2
pneumonia/person264_bacteria_1234.jpeg,2
pneumonia/00008397_016.png,2
pneumonia/person937_virus_1599.jpeg,2
pneumonia/00025806_005.png,2
pneumonia/person1641_bacteria_4350.jpeg,2
pneumonia/person73_bacteria_356.jpeg,2
pneumonia/person55_bacteria_260.jpeg,2
pneumonia/person437_virus_888.jpeg,2
pneumonia/person275_bacteria_1293.jpeg,2
pneumonia/person522_virus_1041.jpeg,2
pneumonia/person736_bacteria_2639.jpeg,2
pneumonia/person938_bacteria_2863.jpeg,2
pneumonia/person623_virus_1197.jpeg,2
pneumonia/person819_bacteria_2730.jpeg,2
pneumonia/person3_bacteria_12.jpeg,2
pneumonia/person1527_bacteria_3989.jpeg,2
pneumonia/person1343_virus_2316.jpeg,2
pneumonia/person1932_bacteria_4843.jpeg,2
pneumonia/person428_virus_876.jpeg,2
pneumonia/person329_virus_682.jpeg,2
pneumonia/person275_virus_565.jpeg,2
pneumonia/person935_virus_1597.jpeg,2
pneumonia/person661_virus_1245.jpeg,2
pneumonia/person775_bacteria_2679.jpeg,2
pneumonia/person1128_bacteria_3069.jpeg,2
pneumonia/person968_virus_1642.jpeg,2
pneumonia/00013272_005.png,2
pneumonia/person924_bacteria_2849.jpeg,2
pneumonia/person1590_bacteria_4176.jpeg,2
pneumonia/person498_virus_1007.jpeg,2
pneumonia/person1383_virus_2377.jpeg,2
pneumonia/person1273_bacteria_3234.jpeg,2
pneumonia/00026085_000.png,2
pneumonia/person556_bacteria_2326.jpeg,2
pneumonia/person1229_virus_2080.jpeg,2
pneumonia/person525_virus_1046.jpeg,2
pneumonia/person1460_bacteria_3801.jpeg,2
pneumonia/person1669_bacteria_4424.jpeg,2
pneumonia/person433_bacteria_1874.jpeg,2
pneumonia/person1730_bacteria_4559.jpeg,2
pneumonia/person431_bacteria_1872.jpeg,2
pneumonia/person846_virus_1491.jpeg,2
pneumonia/person1683_bacteria_4460.jpeg,2
pneumonia/person1211_bacteria_3163.jpeg,2
pneumonia/00005673_003.png,2
pneumonia/person276_bacteria_1295.jpeg,2
pneumonia/person487_bacteria_2056.jpeg,2
pneumonia/person808_bacteria_2716.jpeg,2
pneumonia/person866_bacteria_2788.jpeg,2
pneumonia/00000583_045.png,2
pneumonia/person361_bacteria_1651.jpeg,2
pneumonia/person1488_bacteria_3887.jpeg,2
pneumonia/person1679_bacteria_4449.jpeg,2
pneumonia/person894_bacteria_2819.jpeg,2
pneumonia/person1460_virus_2507.jpeg,2
pneumonia/person504_bacteria_2130.jpeg,2
pneumonia/person1689_bacteria_4472.jpeg,2
pneumonia/person1303_bacteria_3267.jpeg,2
pneumonia/person294_virus_610.jpeg,2
pneumonia/person1896_bacteria_4788.jpeg,2
pneumonia/person401_virus_795.jpeg,2
pneumonia/00027648_005.png,2
